00:00;0,12
01:00;0,12
02:00;0,12
03:00;0,12
04:00;0,12
05:00;0,13
06:00;0,16
07:00;0,19
08:00;0,22
09:00;0,22
10:00;0,2
11:00;0,2
12:00;0,22
13:00;0,22
14:00;0,2
15:00;0,19
16:00;0,19
17:00;0,2
18:00;0,25
19:00;0,27
20:00;0,27
21:00;0,18
22:00;0,15
23:00;0,13
